font,ascent-override,descent-override,line-gap-override
"/ofl/kodchasan/Kodchasan-BoldItalic.ttf",1.024,0.276,0
"/ofl/kodchasan/Kodchasan-ExtraLight.ttf",1.024,0.276,0
"/ofl/kodchasan/Kodchasan-ExtraLightItalic.ttf",1.024,0.276,0
"/ofl/kodchasan/Kodchasan-Italic.ttf",1.024,0.276,0
"/ofl/kodchasan/Kodchasan-Light.ttf",1.024,0.276,0
"/ofl/kodchasan/Kodchasan-LightItalic.ttf",1.024,0.276,0
"/ofl/kodchasan/Kodchasan-Medium.ttf",1.024,0.276,0
"/ofl/kodchasan/Kodchasan-MediumItalic.ttf",1.024,0.276,0
"/ofl/kodchasan/Kodchasan-Regular.ttf",1.024,0.276,0
"/ofl/kodchasan/Kodchasan-SemiBold.ttf",1.024,0.276,0
"/ofl/kodchasan/Kodchasan-SemiBoldItalic.ttf",1.024,0.276,0
"/ofl/koho/KoHo-Bold.ttf",1.045,0.255,0
"/ofl/koho/KoHo-BoldItalic.ttf",1.045,0.255,0
"/ofl/koho/KoHo-ExtraLight.ttf",1.045,0.255,0
"/ofl/koho/KoHo-ExtraLightItalic.ttf",1.045,0.255,0
"/ofl/koho/KoHo-Italic.ttf",1.045,0.255,0
"/ofl/koho/KoHo-Light.ttf",1.045,0.255,0
"/ofl/koho/KoHo-LightItalic.ttf",1.045,0.255,0
"/ofl/koho/KoHo-Medium.ttf",1.045,0.255,0
"/ofl/koho/KoHo-MediumItalic.ttf",1.045,0.255,0
"/ofl/koho/KoHo-Regular.ttf",1.045,0.255,0
"/ofl/koho/KoHo-SemiBold.ttf",1.045,0.255,0
"/ofl/koho/KoHo-SemiBoldItalic.ttf",1.045,0.255,0
"/ofl/kohsantepheap/KohSantepheap-Black.ttf",varies by OS,varies by OS,varies by OS
"/ofl/kohsantepheap/KohSantepheap-Bold.ttf",varies by OS,varies by OS,varies by OS
"/ofl/kohsantepheap/KohSantepheap-Light.ttf",varies by OS,varies by OS,varies by OS
"/ofl/kohsantepheap/KohSantepheap-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/kohsantepheap/KohSantepheap-Thin.ttf",varies by OS,varies by OS,varies by OS
"/ofl/kokoro/Kokoro-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/kolkerbrush/KolkerBrush-Regular.ttf",0.75,0.35,0
"/ofl/kopubbatang/KoPubBatang-Bold.ttf",0.821,0.273,0
"/ofl/kopubbatang/KoPubBatang-Light.ttf",0.821,0.273,0
"/ofl/kopubbatang/KoPubBatang-Regular.ttf",0.821,0.273,0
"/ofl/kottaone/KottaOne-Regular.ttf",0.915,0.288,0
"/ofl/koulen/Koulen-Regular.ttf",1.220703125,0.5859375,0
"/ofl/kreon/Kreon[wght].ttf",0.974,0.286,0
"/ofl/kristi/Kristi-Regular.ttf",0.896484375,0.353515625,0
"/ofl/kronaone/KronaOne-Regular.ttf",0.9912109375,0.2587890625,0
"/ofl/krub/Krub-Bold.ttf",1.007,0.293,0
"/ofl/krub/Krub-BoldItalic.ttf",1.007,0.293,0
"/ofl/krub/Krub-ExtraLight.ttf",1.007,0.293,0
"/ofl/krub/Krub-ExtraLightItalic.ttf",1.007,0.293,0
"/ofl/krub/Krub-Italic.ttf",1.007,0.293,0
"/ofl/krub/Krub-Light.ttf",1.007,0.293,0
"/ofl/krub/Krub-LightItalic.ttf",1.007,0.293,0
"/ofl/krub/Krub-Medium.ttf",1.007,0.293,0
"/ofl/krub/Krub-MediumItalic.ttf",1.007,0.293,0
"/ofl/krub/Krub-Regular.ttf",1.007,0.293,0
"/ofl/krub/Krub-SemiBold.ttf",1.007,0.293,0
"/ofl/krub/Krub-SemiBoldItalic.ttf",1.007,0.293,0
"/ofl/kufam/Kufam-Italic[wght].ttf",0.9,0.4,0
"/ofl/kufam/Kufam[wght].ttf",0.9,0.4,0
"/ofl/kulimpark/KulimPark-Bold.ttf",0.931,0.204,0
"/ofl/kulimpark/KulimPark-BoldItalic.ttf",0.931,0.204,0
"/ofl/kulimpark/KulimPark-ExtraLight.ttf",0.931,0.204,0
"/ofl/kulimpark/KulimPark-ExtraLightItalic.ttf",0.931,0.204,0
"/ofl/kulimpark/KulimPark-Italic.ttf",0.931,0.204,0
"/ofl/kulimpark/KulimPark-Light.ttf",0.931,0.204,0
"/ofl/kulimpark/KulimPark-LightItalic.ttf",0.931,0.204,0
"/ofl/kulimpark/KulimPark-Regular.ttf",0.931,0.204,0
"/ofl/kulimpark/KulimPark-SemiBold.ttf",0.931,0.204,0
"/ofl/kulimpark/KulimPark-SemiBoldItalic.ttf",0.931,0.204,0
"/ofl/kumarone/KumarOne-Regular.ttf",1.137,0.642,0
"/ofl/kumbhsans/KumbhSans[wght].ttf",0.986328125,0.25390625,0
"/ofl/kurale/Kurale-Regular.ttf",1.095,0.383,0
"/ofl/labelleaurore/LaBelleAurore.ttf",1.077148438,0.775390625,0
"/ofl/lacquer/Lacquer-Regular.ttf",1,0.2,0
"/ofl/laila/Laila-Bold.ttf",1.098,0.452,0
"/ofl/laila/Laila-Light.ttf",1.098,0.452,0
"/ofl/laila/Laila-Medium.ttf",1.098,0.452,0
"/ofl/laila/Laila-Regular.ttf",1.098,0.452,0
"/ofl/laila/Laila-SemiBold.ttf",1.098,0.452,0
"/ofl/lakkireddy/LakkiReddy-Regular.ttf",0.916015625,0.7470703125,0
"/ofl/lalezar/Lalezar-Regular.ttf",0.979,0.588,0
"/ofl/lancelot/Lancelot-Regular.ttf",0.7788085938,0.326171875,0
"/ofl/langar/Langar-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/laomuangdon/LaoMuangDon-Regular.ttf",0.984,0.273,0
"/ofl/laomuangkhong/LaoMuangKhong-Regular.ttf",0.984,0.273,0
"/ofl/laosanspro/LaoSansPro-Regular.ttf",0.984,0.273,0
"/ofl/lateef/LateefRegOT.ttf",0.9458007813,0.5,0
"/ofl/lato/Lato-Black.ttf",0.987,0.213,0
"/ofl/lato/Lato-BlackItalic.ttf",0.987,0.213,0
"/ofl/lato/Lato-Bold.ttf",0.987,0.213,0
"/ofl/lato/Lato-BoldItalic.ttf",0.987,0.213,0
"/ofl/lato/Lato-ExtraBold.ttf",0.987,0.213,0
"/ofl/lato/Lato-ExtraBoldItalic.ttf",0.987,0.213,0
"/ofl/lato/Lato-ExtraLight.ttf",0.987,0.213,0
"/ofl/lato/Lato-ExtraLightItalic.ttf",0.987,0.213,0
"/ofl/lato/Lato-Italic.ttf",0.987,0.213,0
"/ofl/lato/Lato-Light.ttf",0.987,0.213,0
"/ofl/lato/Lato-LightItalic.ttf",0.987,0.213,0
"/ofl/lato/Lato-Medium.ttf",0.987,0.213,0
"/ofl/lato/Lato-MediumItalic.ttf",0.987,0.213,0
"/ofl/lato/Lato-Regular.ttf",0.987,0.213,0
"/ofl/lato/Lato-SemiBold.ttf",0.987,0.213,0
"/ofl/lato/Lato-SemiBoldItalic.ttf",0.987,0.213,0
"/ofl/lato/Lato-Thin.ttf",0.987,0.213,0
"/ofl/lato/Lato-ThinItalic.ttf",0.987,0.213,0
"/ofl/lavishlyyours/LavishlyYours-Regular.ttf",1.1,0.5,0
"/ofl/leaguegothic/LeagueGothic[wdth].ttf",0.9675,0.2325,0
"/ofl/leaguescript/LeagueScript-Regular.ttf",0.7161458333,0.390625,0
"/ofl/leaguespartan/LeagueSpartan[wght].ttf",0.7,0.22,0
"/ofl/leckerlione/LeckerliOne-Regular.ttf",1.032,0.313,0
"/ofl/ledger/Ledger-Regular.ttf",1.062,0.329,0
"/ofl/lekton/Lekton-Bold.ttf",varies by OS,varies by OS,varies by OS
"/ofl/lekton/Lekton-Italic.ttf",varies by OS,varies by OS,varies by OS
"/ofl/lekton/Lekton-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/lemon/Lemon-Regular.ttf",1.019,0.287,0
"/ofl/lemonada/Lemonada[wght].ttf",1.345,0.653,0
"/ofl/lemonadavfbeta/LemonadaVFBeta.ttf",1.345,0.653,0
"/ofl/lexend/Lexend[wght].ttf",1,0.25,0
"/ofl/lexenddeca/LexendDeca[wght].ttf",1,0.25,0
"/ofl/lexendexa/LexendExa[wght].ttf",1,0.25,0
"/ofl/lexendgiga/LexendGiga[wght].ttf",1,0.25,0
"/ofl/lexendmega/LexendMega[wght].ttf",1,0.25,0
"/ofl/lexendpeta/LexendPeta[wght].ttf",1,0.25,0
"/ofl/lexendtera/LexendTera[wght].ttf",1,0.25,0
"/ofl/lexendzetta/LexendZetta[wght].ttf",1,0.25,0
"/ofl/librebarcode128/LibreBarcode128-Regular.ttf",0.6,0.4,0
"/ofl/librebarcode128text/LibreBarcode128Text-Regular.ttf",0.6,0.4,0
"/ofl/librebarcode39/LibreBarcode39-Regular.ttf",0.6,0.4,0
"/ofl/librebarcode39extended/LibreBarcode39Extended-Regular.ttf",0.6,0.4,0
"/ofl/librebarcode39extendedtext/LibreBarcode39ExtendedText-Regular.ttf",0.6,0.4,0
"/ofl/librebarcode39text/LibreBarcode39Text-Regular.ttf",0.6,0.4,0
"/ofl/librebarcodeean13text/LibreBarcodeEAN13Text-Regular.ttf",0.8203125,0.1171875,0
"/ofl/librebaskerville/LibreBaskerville-Bold.ttf",0.97,0.27,0
"/ofl/librebaskerville/LibreBaskerville-Italic.ttf",0.97,0.27,0
"/ofl/librebaskerville/LibreBaskerville-Regular.ttf",0.97,0.27,0
"/ofl/librecaslondisplay/LibreCaslonDisplay-Regular.ttf",0.97,0.266,0
"/ofl/librecaslontext/LibreCaslonText-Italic[wght].ttf",0.97,0.26,0
"/ofl/librecaslontext/LibreCaslonText[wght].ttf",0.97,0.26,0
"/ofl/librefranklin/LibreFranklin-Italic[wght].ttf",0.966,0.246,0
"/ofl/librefranklin/LibreFranklin[wght].ttf",0.966,0.246,0
"/ofl/licorice/Licorice-Regular.ttf",0.85,0.4,0
"/ofl/lifesavers/LifeSavers-Bold.ttf",0.972,0.25,0
"/ofl/lifesavers/LifeSavers-ExtraBold.ttf",0.972,0.25,0
"/ofl/lifesavers/LifeSavers-Regular.ttf",0.972,0.25,0
"/ofl/lilitaone/LilitaOne-Regular.ttf",0.923,0.22,0
"/ofl/lilyscriptone/LilyScriptOne-Regular.ttf",1.017,0.359,0
"/ofl/limelight/Limelight-Regular.ttf",0.91015625,0.3071289063,0
"/ofl/lindenhill/LindenHill-Italic.ttf",0.8869628906,0.4609375,0
"/ofl/lindenhill/LindenHill-Regular.ttf",0.8869628906,0.4609375,0
"/ofl/literata/Literata-Italic[opsz,wght].ttf",1.177,0.308,0
"/ofl/literata/Literata[opsz,wght].ttf",1.177,0.308,0
"/ofl/liujianmaocao/LiuJianMaoCao-Regular.ttf",0.88,0.12,0
"/ofl/livvic/Livvic-Black.ttf",1.005,0.25,0
"/ofl/livvic/Livvic-BlackItalic.ttf",1.005,0.25,0
"/ofl/livvic/Livvic-Bold.ttf",1.005,0.25,0
"/ofl/livvic/Livvic-BoldItalic.ttf",1.005,0.25,0
"/ofl/livvic/Livvic-ExtraLight.ttf",1.005,0.25,0
"/ofl/livvic/Livvic-ExtraLightItalic.ttf",1.005,0.25,0
"/ofl/livvic/Livvic-Italic.ttf",1.005,0.25,0
"/ofl/livvic/Livvic-Light.ttf",1.005,0.25,0
"/ofl/livvic/Livvic-LightItalic.ttf",1.005,0.25,0
"/ofl/livvic/Livvic-Medium.ttf",1.005,0.25,0
"/ofl/livvic/Livvic-MediumItalic.ttf",1.005,0.25,0
"/ofl/livvic/Livvic-Regular.ttf",1.005,0.25,0
"/ofl/livvic/Livvic-SemiBold.ttf",1.005,0.25,0
"/ofl/livvic/Livvic-SemiBoldItalic.ttf",1.005,0.25,0
"/ofl/livvic/Livvic-Thin.ttf",1.005,0.25,0
"/ofl/livvic/Livvic-ThinItalic.ttf",1.005,0.25,0
"/ofl/lobster/Lobster-Regular.ttf",1,0.25,0
"/ofl/lobstertwo/LobsterTwo-Bold.ttf",1,0.25,0
"/ofl/lobstertwo/LobsterTwo-BoldItalic.ttf",1,0.25,0
"/ofl/lobstertwo/LobsterTwo-Italic.ttf",1,0.25,0
"/ofl/lobstertwo/LobsterTwo-Regular.ttf",1,0.25,0
"/ofl/lohitbengali/Lohit-Bengali.ttf",varies by OS,varies by OS,varies by OS
"/ofl/lohitdevanagari/Lohit-Devanagari.ttf",varies by OS,varies by OS,varies by OS
"/ofl/lohittamil/Lohit-Tamil.ttf",varies by OS,varies by OS,varies by OS
"/ofl/londrinaoutline/LondrinaOutline-Regular.ttf",0.945,0.238,0
"/ofl/londrinashadow/LondrinaShadow-Regular.ttf",0.945,0.238,0
"/ofl/londrinasketch/LondrinaSketch-Regular.ttf",0.945,0.238,0
"/ofl/londrinasolid/LondrinaSolid-Black.ttf",0.945,0.238,0
"/ofl/londrinasolid/LondrinaSolid-Light.ttf",0.945,0.238,0
"/ofl/londrinasolid/LondrinaSolid-Regular.ttf",0.945,0.238,0
"/ofl/londrinasolid/LondrinaSolid-Thin.ttf",0.945,0.238,0
"/ofl/longcang/LongCang-Regular.ttf",0.88,0.12,0
"/ofl/lora/Lora-Italic[wght].ttf",1.006,0.274,0
"/ofl/lora/Lora[wght].ttf",1.006,0.274,0
"/ofl/lovedbytheking/LovedbytheKing.ttf",1.170898438,0.5551757813,0
"/ofl/lovelight/LoveLight-Regular.ttf",0.9,0.5,0
"/ofl/loversquarrel/LoversQuarrel-Regular.ttf",0.726,0.401,0
"/ofl/loveyalikeasister/LoveYaLikeASister.ttf",0.919921875,0.3251953125,0
"/ofl/lusitana/Lusitana-Bold.ttf",0.956,0.341,0
"/ofl/lusitana/Lusitana-Regular.ttf",0.956,0.341,0
"/ofl/lustria/Lustria-Regular.ttf",0.955,0.327,0
"/ofl/luxuriousroman/LuxuriousRoman-Regular.ttf",0.95,0.25,0
"/ofl/luxuriousscript/LuxuriousScript-Regular.ttf",0.85,0.35,0
"/ofl/macondo/Macondo-Regular.ttf",0.888,0.292,0
"/ofl/macondoswashcaps/MacondoSwashCaps-Regular.ttf",0.888,0.292,0
"/ofl/mada/Mada-Black.ttf",0.9,0.3,0.1
"/ofl/mada/Mada-Bold.ttf",0.9,0.3,0.1
"/ofl/mada/Mada-ExtraLight.ttf",varies by OS,varies by OS,varies by OS
"/ofl/mada/Mada-Light.ttf",varies by OS,varies by OS,varies by OS
"/ofl/mada/Mada-Medium.ttf",0.9,0.3,0.1
"/ofl/mada/Mada-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/mada/Mada-SemiBold.ttf",0.9,0.3,0.1
"/ofl/magra/Magra-Bold.ttf",0.968,0.247,0
"/ofl/magra/Magra-Regular.ttf",0.968,0.247,0
"/ofl/maitree/Maitree-Bold.ttf",1.15,0.5,0
"/ofl/maitree/Maitree-ExtraLight.ttf",1.15,0.5,0
"/ofl/maitree/Maitree-Light.ttf",1.15,0.5,0
"/ofl/maitree/Maitree-Medium.ttf",1.15,0.5,0
"/ofl/maitree/Maitree-Regular.ttf",1.15,0.5,0
"/ofl/maitree/Maitree-SemiBold.ttf",1.15,0.5,0
"/ofl/majormonodisplay/MajorMonoDisplay-Regular.ttf",0.9,0.1,0
"/ofl/mako/Mako-Regular.ttf",1.045410156,0.2626953125,0
"/ofl/mali/Mali-Bold.ttf",1.05,0.25,0
"/ofl/mali/Mali-BoldItalic.ttf",1.05,0.25,0
"/ofl/mali/Mali-ExtraLight.ttf",1.05,0.25,0
"/ofl/mali/Mali-ExtraLightItalic.ttf",1.05,0.25,0
"/ofl/mali/Mali-Italic.ttf",1.05,0.25,0
"/ofl/mali/Mali-Light.ttf",1.05,0.25,0
"/ofl/mali/Mali-LightItalic.ttf",1.05,0.25,0
"/ofl/mali/Mali-Medium.ttf",1.05,0.25,0
"/ofl/mali/Mali-MediumItalic.ttf",1.05,0.25,0
"/ofl/mali/Mali-Regular.ttf",1.05,0.25,0
"/ofl/mali/Mali-SemiBold.ttf",1.05,0.25,0
"/ofl/mali/Mali-SemiBoldItalic.ttf",1.05,0.25,0
"/ofl/mallanna/Mallanna-Regular.ttf",1.270114943,0.5793103448,0
"/ofl/mandali/Mandali-Regular.ttf",1.375949367,0.6012658228,0
"/ofl/manjari/Manjari-Bold.ttf",0.732421875,0.439453125,0
"/ofl/manjari/Manjari-Regular.ttf",0.732421875,0.3662109375,0
"/ofl/manjari/Manjari-Thin.ttf",0.68359375,0.390625,0
"/ofl/manrope/Manrope[wght].ttf",1.066,0.3,0
"/ofl/mansalva/Mansalva-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/manuale/Manuale-Italic[wght].ttf",0.98,0.236,0.221
"/ofl/manuale/Manuale[wght].ttf",0.98,0.236,0.221
"/ofl/marcellus/Marcellus-Regular.ttf",0.9741210938,0.2797851563,0
"/ofl/marcellussc/MarcellusSC-Regular.ttf",0.9741210938,0.2797851563,0
"/ofl/marckscript/MarckScript-Regular.ttf",0.864,0.385,0
"/ofl/margarine/Margarine-Regular.ttf",1.013183594,0.3310546875,0
"/ofl/markazitext/MarkaziText[wght].ttf",0.8388671875,0.361328125,0
"/ofl/markazitextvfbeta/MarkaziText-VF.ttf",0.8388671875,0.361328125,0
"/ofl/markoone/MarkoOne-Regular.ttf",0.9858398438,0.3549804688,0
"/ofl/marmelad/Marmelad-Regular.ttf",0.971,0.22,0
"/ofl/martel/Martel-Bold.ttf",1.125,0.562,0
"/ofl/martel/Martel-DemiBold.ttf",1.125,0.562,0
"/ofl/martel/Martel-ExtraBold.ttf",1.125,0.562,0
"/ofl/martel/Martel-Heavy.ttf",1.125,0.562,0
"/ofl/martel/Martel-Light.ttf",1.125,0.562,0
"/ofl/martel/Martel-Regular.ttf",1.125,0.562,0
"/ofl/martel/Martel-UltraLight.ttf",1.125,0.562,0
"/ofl/martelsans/MartelSans-Black.ttf",1.15,0.674,0
"/ofl/martelsans/MartelSans-Bold.ttf",1.15,0.674,0
"/ofl/martelsans/MartelSans-ExtraBold.ttf",1.15,0.674,0
"/ofl/martelsans/MartelSans-ExtraLight.ttf",1.15,0.674,0
"/ofl/martelsans/MartelSans-Light.ttf",1.15,0.674,0
"/ofl/martelsans/MartelSans-Regular.ttf",1.15,0.674,0
"/ofl/martelsans/MartelSans-SemiBold.ttf",1.15,0.674,0
"/ofl/marvel/Marvel-Bold.ttf",0.951,0.259,0
"/ofl/marvel/Marvel-BoldItalic.ttf",0.951,0.259,0
"/ofl/marvel/Marvel-Italic.ttf",0.951,0.259,0
"/ofl/marvel/Marvel-Regular.ttf",0.951,0.259,0
"/ofl/mashanzheng/MaShanZheng-Regular.ttf",0.88,0.12,0
"/ofl/mate/Mate-Italic.ttf",0.958,0.262,0
"/ofl/mate/Mate-Regular.ttf",0.958,0.262,0
"/ofl/matesc/MateSC-Regular.ttf",0.958,0.262,0
"/ofl/mavenpro/MavenPro[wght].ttf",0.965,0.21,0
"/ofl/mavenprovfbeta/MavenProVFBeta.ttf",0.965,0.21,0
"/ofl/mclaren/McLaren-Regular.ttf",1.08203125,0.3525390625,0
"/ofl/meaculpa/MeaCulpa-Regular.ttf",1,0.4,0
"/ofl/meddon/Meddon.ttf",1.396484375,0.7114257813,0
"/ofl/medievalsharp/MedievalSharp.ttf",0.8647460938,0.2651367188,0
"/ofl/medulaone/MedulaOne-Regular.ttf",0.846,0.162,0
"/ofl/meerainimai/MeeraInimai-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/megrim/Megrim.ttf",varies by OS,varies by OS,varies by OS
"/ofl/meiescript/MeieScript-Regular.ttf",0.8857421875,0.380859375,0
"/ofl/meowscript/MeowScript-Regular.ttf",0.83,0.37,0
"/ofl/mergeone/MergeOne-Regular.ttf",0.91,0.267,0
"/ofl/merienda/Merienda-Bold.ttf",1.102,0.342,0
"/ofl/merienda/Merienda-Regular.ttf",1.102,0.342,0
"/ofl/meriendaone/MeriendaOne-Regular.ttf",1.102,0.342,0
"/ofl/merriweather/Merriweather-Black.ttf",0.984,0.273,0
"/ofl/merriweather/Merriweather-BlackItalic.ttf",0.984,0.273,0
"/ofl/merriweather/Merriweather-Bold.ttf",0.984,0.273,0
"/ofl/merriweather/Merriweather-BoldItalic.ttf",0.984,0.273,0
"/ofl/merriweather/Merriweather-Italic.ttf",0.984,0.273,0
"/ofl/merriweather/Merriweather-Light.ttf",0.984,0.273,0
"/ofl/merriweather/Merriweather-LightItalic.ttf",0.984,0.273,0
"/ofl/merriweather/Merriweather-Regular.ttf",0.984,0.273,0
"/ofl/merriweathersans/MerriweatherSans-Italic[wght].ttf",0.984,0.273,0
"/ofl/merriweathersans/MerriweatherSans[wght].ttf",0.984,0.273,0
"/ofl/mervalescript/MervaleScript-Regular.ttf",0.986328125,0.337890625,0
"/ofl/metal/Metal-Regular.ttf",1.26953125,0.78125,0
"/ofl/metalmania/MetalMania-Regular.ttf",0.9423828125,0.2958984375,0
"/ofl/metamorphous/Metamorphous-Regular.ttf",0.962890625,0.287109375,0
"/ofl/metrophobic/Metrophobic-Regular.ttf",1.008300781,0.224609375,0
"/ofl/miama/Miama-Regular.ttf",1.715,1.412,0
"/ofl/michroma/Michroma.ttf",1.15625,0.265625,0
"/ofl/milonga/Milonga-Regular.ttf",0.99,0.26,0
"/ofl/miltonian/Miltonian-Regular.ttf",0.918,0.274,0
"/ofl/miltoniantattoo/MiltonianTattoo-Regular.ttf",0.918,0.274,0
"/ofl/mina/Mina-Bold.ttf",varies by OS,varies by OS,varies by OS
"/ofl/mina/Mina-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/miniver/Miniver-Regular.ttf",0.9951171875,0.462890625,0
"/ofl/miriamlibre/MiriamLibre-Bold.ttf",0.969,0.344,0
"/ofl/miriamlibre/MiriamLibre-Regular.ttf",0.969,0.344,0
"/ofl/mirza/Mirza-Bold.ttf",varies by OS,varies by OS,varies by OS
"/ofl/mirza/Mirza-Medium.ttf",varies by OS,varies by OS,varies by OS
"/ofl/mirza/Mirza-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/mirza/Mirza-SemiBold.ttf",varies by OS,varies by OS,varies by OS
"/ofl/missfajardose/MissFajardose-Regular.ttf",0.859,0.389,0
"/ofl/mitr/Mitr-Bold.ttf",1.15,0.42,0
"/ofl/mitr/Mitr-ExtraLight.ttf",1.15,0.42,0
"/ofl/mitr/Mitr-Light.ttf",1.15,0.42,0
"/ofl/mitr/Mitr-Medium.ttf",1.15,0.42,0
"/ofl/mitr/Mitr-Regular.ttf",1.15,0.42,0
"/ofl/mitr/Mitr-SemiBold.ttf",1.15,0.42,0
"/ofl/mochiypopone/MochiyPopOne-Regular.ttf",1.16,0.288,0
"/ofl/mochiypoppone/MochiyPopPOne-Regular.ttf",1.16,0.288,0
"/ofl/modak/Modak-Regular.ttf",0.9936523438,0.5122070313,0
"/ofl/modernantiqua/ModernAntiqua-Regular.ttf",0.8862304688,0.248046875,0
"/ofl/mogra/Mogra-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/mohave/Mohave-Italic[wght].ttf",0.99,0.403,0
"/ofl/mohave/Mohave[wght].ttf",0.99,0.403,0
"/ofl/molengo/Molengo-Regular.ttf",0.94140625,0.2548828125,0
"/ofl/molle/Molle-Regular.ttf",0.904296875,0.3422851563,0
"/ofl/monda/Monda-Bold.ttf",1.201660156,0.4272460938,0
"/ofl/monda/Monda-Regular.ttf",1.201660156,0.4272460938,0
"/ofl/monofett/Monofett.ttf",0.9770507813,0.1538085938,0
"/ofl/monomaniacone/MonomaniacOne-Regular.ttf",1.16,0.288,0
"/ofl/monoton/Monoton-Regular.ttf",1.155273438,0.4013671875,0
"/ofl/monsieurladoulaise/MonsieurLaDoulaise-Regular.ttf",1.048,0.513,0
"/ofl/montaga/Montaga-Regular.ttf",0.978,0.254,0
"/ofl/montaguslab/MontaguSlab[opsz,wght].ttf",0.982,0.3,0
"/ofl/montecarlo/MonteCarlo-Regular.ttf",1.2,0.5,0
"/ofl/montserrat/Montserrat-Italic[wght].ttf",0.968,0.251,0
"/ofl/montserrat/Montserrat[wght].ttf",0.968,0.251,0
"/ofl/montserratalternates/MontserratAlternates-Black.ttf",0.968,0.251,0
"/ofl/montserratalternates/MontserratAlternates-BlackItalic.ttf",0.968,0.251,0
"/ofl/montserratalternates/MontserratAlternates-Bold.ttf",0.968,0.251,0
"/ofl/montserratalternates/MontserratAlternates-BoldItalic.ttf",0.968,0.251,0
"/ofl/montserratalternates/MontserratAlternates-ExtraBold.ttf",0.968,0.251,0
"/ofl/montserratalternates/MontserratAlternates-ExtraBoldItalic.ttf",0.968,0.251,0
"/ofl/montserratalternates/MontserratAlternates-ExtraLight.ttf",0.968,0.251,0
"/ofl/montserratalternates/MontserratAlternates-ExtraLightItalic.ttf",0.968,0.251,0
"/ofl/montserratalternates/MontserratAlternates-Italic.ttf",0.968,0.251,0
"/ofl/montserratalternates/MontserratAlternates-Light.ttf",0.968,0.251,0
"/ofl/montserratalternates/MontserratAlternates-LightItalic.ttf",0.968,0.251,0
"/ofl/montserratalternates/MontserratAlternates-Medium.ttf",0.968,0.251,0
"/ofl/montserratalternates/MontserratAlternates-MediumItalic.ttf",0.968,0.251,0
"/ofl/montserratalternates/MontserratAlternates-Regular.ttf",0.968,0.251,0
"/ofl/montserratalternates/MontserratAlternates-SemiBold.ttf",0.968,0.251,0
"/ofl/montserratalternates/MontserratAlternates-SemiBoldItalic.ttf",0.968,0.251,0
"/ofl/montserratalternates/MontserratAlternates-Thin.ttf",0.968,0.251,0
"/ofl/montserratalternates/MontserratAlternates-ThinItalic.ttf",0.968,0.251,0
"/ofl/montserratsubrayada/MontserratSubrayada-Bold.ttf",0.968,0.251,0
"/ofl/montserratsubrayada/MontserratSubrayada-Regular.ttf",0.968,0.251,0
"/ofl/moolahlah/MooLahLah-Regular.ttf",0.92,0.3,0
"/ofl/moondance/MoonDance-Regular.ttf",0.97,0.37,0
"/ofl/moul/Moul-Regular.ttf",1.220703125,0.5859375,0
"/ofl/moulpali/Moulpali-Regular.ttf",1.416015625,0.78125,0
"/ofl/mousememoirs/MouseMemoirs-Regular.ttf",0.9360351563,0.208984375,0
"/ofl/mplus1/MPLUS1[wght].ttf",1.16,0.288,0
"/ofl/mplus1code/MPLUS1Code[wght].ttf",1,0.235,0
"/ofl/mplus1p/Mplus1p-Black.ttf",varies by OS,varies by OS,varies by OS
"/ofl/mplus1p/Mplus1p-Bold.ttf",varies by OS,varies by OS,varies by OS
"/ofl/mplus1p/Mplus1p-ExtraBold.ttf",varies by OS,varies by OS,varies by OS
"/ofl/mplus1p/Mplus1p-Light.ttf",varies by OS,varies by OS,varies by OS
"/ofl/mplus1p/Mplus1p-Medium.ttf",varies by OS,varies by OS,varies by OS
"/ofl/mplus1p/Mplus1p-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/mplus1p/Mplus1p-Thin.ttf",varies by OS,varies by OS,varies by OS
"/ofl/mplus2/MPLUS2[wght].ttf",1.16,0.288,0
"/ofl/mpluscodelatin/MPLUSCodeLatin[wdth,wght].ttf",1,0.235,0
"/ofl/mrbedfort/MrBedfort-Regular.ttf",1.015,0.661,0
"/ofl/mrdafoe/MrDafoe-Regular.ttf",0.981,0.416,0
"/ofl/mrdehaviland/MrDeHaviland-Regular.ttf",0.875,0.442,0
"/ofl/mrssaintdelafield/MrsSaintDelafield-Regular.ttf",0.906,0.619,0
"/ofl/mrssheppards/MrsSheppards-Regular.ttf",0.959,0.378,0
"/ofl/msmadi/MsMadi-Regular.ttf",0.9,0.42,0
"/ofl/mukta/Mukta-Bold.ttf",1.13,0.532,0
"/ofl/mukta/Mukta-ExtraBold.ttf",1.13,0.532,0
"/ofl/mukta/Mukta-ExtraLight.ttf",1.13,0.532,0
